,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
214,46436,BANKNIFTY08SEP2239200PE,BANKNIFTY,08SEP2022,3920000.000000,25,OPTIDX,NFO,5.000000
215,51479,BANKNIFTY01SEP2233600CE,BANKNIFTY,01SEP2022,3360000.000000,25,OPTIDX,NFO,5.000000
216,59038,BANKNIFTY22SEP2240400CE,BANKNIFTY,22SEP2022,4040000.000000,25,OPTIDX,NFO,5.000000
217,41788,BANKNIFTY22SEP2232500CE,BANKNIFTY,22SEP2022,3250000.000000,25,OPTIDX,NFO,5.000000
218,45994,BANKNIFTY08SEP2233500CE,BANKNIFTY,08SEP2022,3350000.000000,25,OPTIDX,NFO,5.000000
219,39354,BANKNIFTY30MAR2346500PE,BANKNIFTY,30MAR2023,4650000.000000,25,OPTIDX,NFO,5.000000
220,35144,BANKNIFTY25AUG2241500CE,BANKNIFTY,25AUG2022,4150000.000000,25,OPTIDX,NFO,5.000000
221,57233,BANKNIFTY27OCT2245500CE,BANKNIFTY,27OCT2022,4550000.000000,25,OPTIDX,NFO,5.000000
222,82512,BANKNIFTY25AUG2231400PE,BANKNIFTY,25AUG2022,3140000.000000,25,OPTIDX,NFO,5.000000
223,51857,BANKNIFTY29SEP2240200CE,BANKNIFTY,29SEP2022,4020000.000000,25,OPTIDX,NFO,5.000000
224,51513,BANKNIFTY15SEP2235200CE,BANKNIFTY,15SEP2022,3520000.000000,25,OPTIDX,NFO,5.000000
225,51421,BANKNIFTY15SEP2232000PE,BANKNIFTY,15SEP2022,3200000.000000,25,OPTIDX,NFO,5.000000
226,51822,BANKNIFTY01SEP2244500PE,BANKNIFTY,01SEP2022,4450000.000000,25,OPTIDX,NFO,5.000000
227,51464,BANKNIFTY01SEP2233000PE,BANKNIFTY,01SEP2022,3300000.000000,25,OPTIDX,NFO,5.000000
228,56267,BANKNIFTY29SEP2237400PE,BANKNIFTY,29SEP2022,3740000.000000,25,OPTIDX,NFO,5.000000
229,56154,BANKNIFTY29SEP2231400CE,BANKNIFTY,29SEP2022,3140000.000000,25,OPTIDX,NFO,5.000000
230,42609,BANKNIFTY29SEP2238900PE,BANKNIFTY,29SEP2022,3890000.000000,25,OPTIDX,NFO,5.000000
231,51412,BANKNIFTY01SEP2231500CE,BANKNIFTY,01SEP2022,3150000.000000,25,OPTIDX,NFO,5.000000
232,46498,BANKNIFTY08SEP2240300PE,BANKNIFTY,08SEP2022,4030000.000000,25,OPTIDX,NFO,5.000000
233,37663,BANKNIFTY25AUG2241700CE,BANKNIFTY,25AUG2022,4170000.000000,25,OPTIDX,NFO,5.000000
234,46586,BANKNIFTY08SEP2242000CE,BANKNIFTY,08SEP2022,4200000.000000,25,OPTIDX,NFO,5.000000
235,59112,BANKNIFTY22SEP2243600CE,BANKNIFTY,22SEP2022,4360000.000000,25,OPTIDX,NFO,5.000000
236,56330,BANKNIFTY29JUN2328500CE,BANKNIFTY,29JUN2023,2850000.000000,25,OPTIDX,NFO,5.000000
237,51460,BANKNIFTY15SEP2233500PE,BANKNIFTY,15SEP2022,3350000.000000,25,OPTIDX,NFO,5.000000
238,38562,BANKNIFTY25AUG2230800PE,BANKNIFTY,25AUG2022,3080000.000000,25,OPTIDX,NFO,5.000000
239,57067,BANKNIFTY27OCT2235100CE,BANKNIFTY,27OCT2022,3510000.000000,25,OPTIDX,NFO,5.000000
240,56263,BANKNIFTY29SEP2237200PE,BANKNIFTY,29SEP2022,3720000.000000,25,OPTIDX,NFO,5.000000
241,56082,BANKNIFTY25AUG2241200CE,BANKNIFTY,25AUG2022,4120000.000000,25,OPTIDX,NFO,5.000000
242,51956,BANKNIFTY15SEP2242200PE,BANKNIFTY,15SEP2022,4220000.000000,25,OPTIDX,NFO,5.000000
243,37666,BANKNIFTY25AUG2241700PE,BANKNIFTY,25AUG2022,4170000.000000,25,OPTIDX,NFO,5.000000
244,51497,BANKNIFTY01SEP2234300CE,BANKNIFTY,01SEP2022,3430000.000000,25,OPTIDX,NFO,5.000000
245,57056,BANKNIFTY27OCT2234500PE,BANKNIFTY,27OCT2022,3450000.000000,25,OPTIDX,NFO,5.000000
246,56274,BANKNIFTY29SEP2240000CE,BANKNIFTY,29SEP2022,4000000.000000,25,OPTIDX,NFO,5.000000
247,82602,BANKNIFTY25AUG2235300PE,BANKNIFTY,25AUG2022,3530000.000000,25,OPTIDX,NFO,5.000000
248,56331,BANKNIFTY29JUN2328500PE,BANKNIFTY,29JUN2023,2850000.000000,25,OPTIDX,NFO,5.000000
249,46453,BANKNIFTY08SEP2239500PE,BANKNIFTY,08SEP2022,3950000.000000,25,OPTIDX,NFO,5.000000
250,51546,BANKNIFTY15SEP2235700CE,BANKNIFTY,15SEP2022,3570000.000000,25,OPTIDX,NFO,5.000000
251,72213,BANKNIFTY29SEP2231500PE,BANKNIFTY,29SEP2022,3150000.000000,25,OPTIDX,NFO,5.000000
252,36757,BANKNIFTY25AUG2230600CE,BANKNIFTY,25AUG2022,3060000.000000,25,OPTIDX,NFO,5.000000
253,56999,BANKNIFTY29SEP2241100CE,BANKNIFTY,29SEP2022,4110000.000000,25,OPTIDX,NFO,5.000000
254,58914,BANKNIFTY22SEP2238300CE,BANKNIFTY,22SEP2022,3830000.000000,25,OPTIDX,NFO,5.000000
255,72227,BANKNIFTY29SEP2242000PE,BANKNIFTY,29SEP2022,4200000.000000,25,OPTIDX,NFO,5.000000
256,57126,BANKNIFTY30MAR2336000PE,BANKNIFTY,30MAR2023,3600000.000000,25,OPTIDX,NFO,5.000000
257,51615,BANKNIFTY01SEP2237700PE,BANKNIFTY,01SEP2022,3770000.000000,25,OPTIDX,NFO,5.000000
258,56205,BANKNIFTY29SEP2234100PE,BANKNIFTY,29SEP2022,3410000.000000,25,OPTIDX,NFO,5.000000
259,46187,BANKNIFTY08SEP2235900CE,BANKNIFTY,08SEP2022,3590000.000000,25,OPTIDX,NFO,5.000000
260,72210,BANKNIFTY29SEP2230000CE,BANKNIFTY,29SEP2022,3000000.000000,25,OPTIDX,NFO,5.000000
261,51803,BANKNIFTY15SEP2239300CE,BANKNIFTY,15SEP2022,3930000.000000,25,OPTIDX,NFO,5.000000
262,51405,BANKNIFTY15SEP2231500PE,BANKNIFTY,15SEP2022,3150000.000000,25,OPTIDX,NFO,5.000000
263,51963,BANKNIFTY15SEP2242400CE,BANKNIFTY,15SEP2022,4240000.000000,25,OPTIDX,NFO,5.000000
264,59050,BANKNIFTY22SEP2241000CE,BANKNIFTY,22SEP2022,4100000.000000,25,OPTIDX,NFO,5.000000
265,51731,BANKNIFTY01SEP2239900CE,BANKNIFTY,01SEP2022,3990000.000000,25,OPTIDX,NFO,5.000000
266,46596,BANKNIFTY08SEP2243500CE,BANKNIFTY,08SEP2022,4350000.000000,25,OPTIDX,NFO,5.000000
267,56264,BANKNIFTY29SEP2237300CE,BANKNIFTY,29SEP2022,3730000.000000,25,OPTIDX,NFO,5.000000
268,51499,BANKNIFTY01SEP2234400CE,BANKNIFTY,01SEP2022,3440000.000000,25,OPTIDX,NFO,5.000000
269,51739,BANKNIFTY01SEP2240100PE,BANKNIFTY,01SEP2022,4010000.000000,25,OPTIDX,NFO,5.000000
270,54271,BANKNIFTY22SEP2236600CE,BANKNIFTY,22SEP2022,3660000.000000,25,OPTIDX,NFO,5.000000
271,57021,BANKNIFTY27OCT2230500CE,BANKNIFTY,27OCT2022,3050000.000000,25,OPTIDX,NFO,5.000000
272,59121,BANKNIFTY22SEP2243700PE,BANKNIFTY,22SEP2022,4370000.000000,25,OPTIDX,NFO,5.000000
273,57191,BANKNIFTY27OCT2240200CE,BANKNIFTY,27OCT2022,4020000.000000,25,OPTIDX,NFO,5.000000
274,41146,BANKNIFTY25AUG2243500PE,BANKNIFTY,25AUG2022,4350000.000000,25,OPTIDX,NFO,5.000000
275,46033,BANKNIFTY08SEP2234200PE,BANKNIFTY,08SEP2022,3420000.000000,25,OPTIDX,NFO,5.000000
276,56085,BANKNIFTY25AUG2241300PE,BANKNIFTY,25AUG2022,4130000.000000,25,OPTIDX,NFO,5.000000
277,82564,BANKNIFTY25AUG2233800PE,BANKNIFTY,25AUG2022,3380000.000000,25,OPTIDX,NFO,5.000000
278,56188,BANKNIFTY29SEP2233300CE,BANKNIFTY,29SEP2022,3330000.000000,25,OPTIDX,NFO,5.000000
279,57127,BANKNIFTY30MAR2337500CE,BANKNIFTY,30MAR2023,3750000.000000,25,OPTIDX,NFO,5.000000
280,57061,BANKNIFTY27OCT2234800CE,BANKNIFTY,27OCT2022,3480000.000000,25,OPTIDX,NFO,5.000000
281,58937,BANKNIFTY22SEP2239400PE,BANKNIFTY,22SEP2022,3940000.000000,25,OPTIDX,NFO,5.000000
282,51697,BANKNIFTY01SEP2239000PE,BANKNIFTY,01SEP2022,3900000.000000,25,OPTIDX,NFO,5.000000
283,39757,BANKNIFTY29SEP2245000CE,BANKNIFTY,29SEP2022,4500000.000000,25,OPTIDX,NFO,5.000000
284,41790,BANKNIFTY22SEP2233000CE,BANKNIFTY,22SEP2022,3300000.000000,25,OPTIDX,NFO,5.000000
285,59086,BANKNIFTY22SEP2242800CE,BANKNIFTY,22SEP2022,4280000.000000,25,OPTIDX,NFO,5.000000
286,46189,BANKNIFTY08SEP2236000CE,BANKNIFTY,08SEP2022,3600000.000000,25,OPTIDX,NFO,5.000000
287,41140,BANKNIFTY25AUG2243300CE,BANKNIFTY,25AUG2022,4330000.000000,25,OPTIDX,NFO,5.000000
288,82553,BANKNIFTY25AUG2233300PE,BANKNIFTY,25AUG2022,3330000.000000,25,OPTIDX,NFO,5.000000
289,51776,BANKNIFTY15SEP2238600PE,BANKNIFTY,15SEP2022,3860000.000000,25,OPTIDX,NFO,5.000000
290,58936,BANKNIFTY22SEP2239400CE,BANKNIFTY,22SEP2022,3940000.000000,25,OPTIDX,NFO,5.000000
291,56056,BANKNIFTY25AUG2240500CE,BANKNIFTY,25AUG2022,4050000.000000,25,OPTIDX,NFO,5.000000
292,40855,BANKNIFTY25AUG2230400PE,BANKNIFTY,25AUG2022,3040000.000000,25,OPTIDX,NFO,5.000000
293,82674,BANKNIFTY25AUG2237800PE,BANKNIFTY,25AUG2022,3780000.000000,25,OPTIDX,NFO,5.000000
294,51778,BANKNIFTY15SEP2238700PE,BANKNIFTY,15SEP2022,3870000.000000,25,OPTIDX,NFO,5.000000
295,59056,BANKNIFTY22SEP2241300CE,BANKNIFTY,22SEP2022,4130000.000000,25,OPTIDX,NFO,5.000000
296,51601,BANKNIFTY01SEP2237200PE,BANKNIFTY,01SEP2022,3720000.000000,25,OPTIDX,NFO,5.000000
297,35096,BANKNIFTY25AUG2239400CE,BANKNIFTY,25AUG2022,3940000.000000,25,OPTIDX,NFO,5.000000
298,48030,BANKNIFTY25AUG2229200CE,BANKNIFTY,25AUG2022,2920000.000000,25,OPTIDX,NFO,5.000000
299,51540,BANKNIFTY01SEP2235500CE,BANKNIFTY,01SEP2022,3550000.000000,25,OPTIDX,NFO,5.000000
300,46607,BANKNIFTY08SEP2243500PE,BANKNIFTY,08SEP2022,4350000.000000,25,OPTIDX,NFO,5.000000
301,51856,BANKNIFTY15SEP2240300CE,BANKNIFTY,15SEP2022,4030000.000000,25,OPTIDX,NFO,5.000000
302,57145,BANKNIFTY27OCT2237900CE,BANKNIFTY,27OCT2022,3790000.000000,25,OPTIDX,NFO,5.000000
303,36234,BANKNIFTY25AUG2242300CE,BANKNIFTY,25AUG2022,4230000.000000,25,OPTIDX,NFO,5.000000
304,58930,BANKNIFTY22SEP2239100CE,BANKNIFTY,22SEP2022,3910000.000000,25,OPTIDX,NFO,5.000000
305,82643,BANKNIFTY25AUG2236300CE,BANKNIFTY,25AUG2022,3630000.000000,25,OPTIDX,NFO,5.000000
306,36220,BANKNIFTY25AUG2242000CE,BANKNIFTY,25AUG2022,4200000.000000,25,OPTIDX,NFO,5.000000
307,51877,BANKNIFTY15SEP2240600PE,BANKNIFTY,15SEP2022,4060000.000000,25,OPTIDX,NFO,5.000000
308,36303,BANKNIFTY29SEP2240800CE,BANKNIFTY,29SEP2022,4080000.000000,25,OPTIDX,NFO,5.000000
309,51854,BANKNIFTY29SEP2240100PE,BANKNIFTY,29SEP2022,4010000.000000,25,OPTIDX,NFO,5.000000
310,38706,BANKNIFTY29SEP2241700PE,BANKNIFTY,29SEP2022,4170000.000000,25,OPTIDX,NFO,5.000000
311,51554,BANKNIFTY01SEP2235900PE,BANKNIFTY,01SEP2022,3590000.000000,25,OPTIDX,NFO,5.000000
312,51923,BANKNIFTY15SEP2241400PE,BANKNIFTY,15SEP2022,4140000.000000,25,OPTIDX,NFO,5.000000
313,51747,BANKNIFTY15SEP2238400CE,BANKNIFTY,15SEP2022,3840000.000000,25,OPTIDX,NFO,5.000000
314,59045,BANKNIFTY22SEP2240700PE,BANKNIFTY,22SEP2022,4070000.000000,25,OPTIDX,NFO,5.000000
315,82614,BANKNIFTY25AUG2235700PE,BANKNIFTY,25AUG2022,3570000.000000,25,OPTIDX,NFO,5.000000
316,56236,BANKNIFTY29SEP2235800CE,BANKNIFTY,29SEP2022,3580000.000000,25,OPTIDX,NFO,5.000000
317,40820,BANKNIFTY25AUG2230100PE,BANKNIFTY,25AUG2022,3010000.000000,25,OPTIDX,NFO,5.000000
318,42601,BANKNIFTY29SEP2238800PE,BANKNIFTY,29SEP2022,3880000.000000,25,OPTIDX,NFO,5.000000
319,57120,BANKNIFTY30MAR2331500PE,BANKNIFTY,30MAR2023,3150000.000000,25,OPTIDX,NFO,5.000000
320,82588,BANKNIFTY25AUG2234800PE,BANKNIFTY,25AUG2022,3480000.000000,25,OPTIDX,NFO,5.000000
321,46545,BANKNIFTY08SEP2241200PE,BANKNIFTY,08SEP2022,4120000.000000,25,OPTIDX,NFO,5.000000
322,82529,BANKNIFTY25AUG2232300CE,BANKNIFTY,25AUG2022,3230000.000000,25,OPTIDX,NFO,5.000000
323,47978,BANKNIFTY25AUG2228700PE,BANKNIFTY,25AUG2022,2870000.000000,25,OPTIDX,NFO,5.000000
324,42413,BANKNIFTY22SEP2235000CE,BANKNIFTY,22SEP2022,3500000.000000,25,OPTIDX,NFO,5.000000
325,46397,BANKNIFTY08SEP2238700PE,BANKNIFTY,08SEP2022,3870000.000000,25,OPTIDX,NFO,5.000000
326,42412,BANKNIFTY22SEP2234500PE,BANKNIFTY,22SEP2022,3450000.000000,25,OPTIDX,NFO,5.000000
327,56081,BANKNIFTY25AUG2241100PE,BANKNIFTY,25AUG2022,4110000.000000,25,OPTIDX,NFO,5.000000
328,82636,BANKNIFTY25AUG2235900PE,BANKNIFTY,25AUG2022,3590000.000000,25,OPTIDX,NFO,5.000000
329,40815,BANKNIFTY25AUG2229900CE,BANKNIFTY,25AUG2022,2990000.000000,25,OPTIDX,NFO,5.000000
330,45949,BANKNIFTY08SEP2230000CE,BANKNIFTY,08SEP2022,3000000.000000,25,OPTIDX,NFO,5.000000
331,51423,BANKNIFTY01SEP2232300PE,BANKNIFTY,01SEP2022,3230000.000000,25,OPTIDX,NFO,5.000000
332,46314,BANKNIFTY25AUG2229300PE,BANKNIFTY,25AUG2022,2930000.000000,25,OPTIDX,NFO,5.000000
333,56046,BANKNIFTY25AUG2240100CE,BANKNIFTY,25AUG2022,4010000.000000,25,OPTIDX,NFO,5.000000
334,51793,BANKNIFTY15SEP2239200PE,BANKNIFTY,15SEP2022,3920000.000000,25,OPTIDX,NFO,5.000000
335,51881,BANKNIFTY15SEP2240700CE,BANKNIFTY,15SEP2022,4070000.000000,25,OPTIDX,NFO,5.000000
336,51477,BANKNIFTY01SEP2233500CE,BANKNIFTY,01SEP2022,3350000.000000,25,OPTIDX,NFO,5.000000
337,41152,BANKNIFTY29SEP2239400CE,BANKNIFTY,29SEP2022,3940000.000000,25,OPTIDX,NFO,5.000000
338,42439,BANKNIFTY22SEP2235800PE,BANKNIFTY,22SEP2022,3580000.000000,25,OPTIDX,NFO,5.000000
339,57186,BANKNIFTY27OCT2239900PE,BANKNIFTY,27OCT2022,3990000.000000,25,OPTIDX,NFO,5.000000
340,57026,BANKNIFTY27OCT2231500PE,BANKNIFTY,27OCT2022,3150000.000000,25,OPTIDX,NFO,5.000000
341,59080,BANKNIFTY22SEP2242500CE,BANKNIFTY,22SEP2022,4250000.000000,25,OPTIDX,NFO,5.000000
342,46440,BANKNIFTY08SEP2239400CE,BANKNIFTY,08SEP2022,3940000.000000,25,OPTIDX,NFO,5.000000
343,56339,BANKNIFTY29JUN2334500PE,BANKNIFTY,29JUN2023,3450000.000000,25,OPTIDX,NFO,5.000000
344,51607,BANKNIFTY01SEP2237400PE,BANKNIFTY,01SEP2022,3740000.000000,25,OPTIDX,NFO,5.000000
345,59069,BANKNIFTY22SEP2241900PE,BANKNIFTY,22SEP2022,4190000.000000,25,OPTIDX,NFO,5.000000
346,51773,BANKNIFTY15SEP2238500PE,BANKNIFTY,15SEP2022,3850000.000000,25,OPTIDX,NFO,5.000000
347,58920,BANKNIFTY22SEP2238600CE,BANKNIFTY,22SEP2022,3860000.000000,25,OPTIDX,NFO,5.000000
348,51798,BANKNIFTY01SEP2243500PE,BANKNIFTY,01SEP2022,4350000.000000,25,OPTIDX,NFO,5.000000
349,56214,BANKNIFTY29SEP2234700CE,BANKNIFTY,29SEP2022,3470000.000000,25,OPTIDX,NFO,5.000000
350,59098,BANKNIFTY22SEP2243300CE,BANKNIFTY,22SEP2022,4330000.000000,25,OPTIDX,NFO,5.000000
351,42414,BANKNIFTY22SEP2235000PE,BANKNIFTY,22SEP2022,3500000.000000,25,OPTIDX,NFO,5.000000
352,82524,BANKNIFTY25AUG2232000PE,BANKNIFTY,25AUG2022,3200000.000000,25,OPTIDX,NFO,5.000000
353,57038,BANKNIFTY27OCT2233600PE,BANKNIFTY,27OCT2022,3360000.000000,25,OPTIDX,NFO,5.000000
354,52032,BANKNIFTY15SEP2243500PE,BANKNIFTY,15SEP2022,4350000.000000,25,OPTIDX,NFO,5.000000
355,57166,BANKNIFTY27OCT2238900PE,BANKNIFTY,27OCT2022,3890000.000000,25,OPTIDX,NFO,5.000000
356,46333,BANKNIFTY08SEP2237900PE,BANKNIFTY,08SEP2022,3790000.000000,25,OPTIDX,NFO,5.000000
357,53090,BANKNIFTY30MAR2325500CE,BANKNIFTY,30MAR2023,2550000.000000,25,OPTIDX,NFO,5.000000
358,40814,BANKNIFTY25AUG2229800PE,BANKNIFTY,25AUG2022,2980000.000000,25,OPTIDX,NFO,5.000000
359,51838,BANKNIFTY15SEP2239800PE,BANKNIFTY,15SEP2022,3980000.000000,25,OPTIDX,NFO,5.000000
360,41138,BANKNIFTY25AUG2243200PE,BANKNIFTY,25AUG2022,4320000.000000,25,OPTIDX,NFO,5.000000
361,56147,BANKNIFTY29SEP2231000PE,BANKNIFTY,29SEP2022,3100000.000000,25,OPTIDX,NFO,5.000000
362,35150,BANKNIFTY25AUG2243100CE,BANKNIFTY,25AUG2022,4310000.000000,25,OPTIDX,NFO,5.000000
363,56216,BANKNIFTY29SEP2234800CE,BANKNIFTY,29SEP2022,3480000.000000,25,OPTIDX,NFO,5.000000
364,51917,BANKNIFTY15SEP2241300CE,BANKNIFTY,15SEP2022,4130000.000000,25,OPTIDX,NFO,5.000000
365,51718,BANKNIFTY01SEP2239500CE,BANKNIFTY,01SEP2022,3950000.000000,25,OPTIDX,NFO,5.000000
366,46581,BANKNIFTY08SEP2241700PE,BANKNIFTY,08SEP2022,4170000.000000,25,OPTIDX,NFO,5.000000
367,51584,BANKNIFTY01SEP2236700PE,BANKNIFTY,01SEP2022,3670000.000000,25,OPTIDX,NFO,5.000000
368,59065,BANKNIFTY22SEP2241700PE,BANKNIFTY,22SEP2022,4170000.000000,25,OPTIDX,NFO,5.000000
369,51431,BANKNIFTY01SEP2232500PE,BANKNIFTY,01SEP2022,3250000.000000,25,OPTIDX,NFO,5.000000
370,82563,BANKNIFTY25AUG2233800CE,BANKNIFTY,25AUG2022,3380000.000000,25,OPTIDX,NFO,5.000000
371,59089,BANKNIFTY22SEP2242900PE,BANKNIFTY,22SEP2022,4290000.000000,25,OPTIDX,NFO,5.000000
372,56358,BANKNIFTY29JUN2345000CE,BANKNIFTY,29JUN2023,4500000.000000,25,OPTIDX,NFO,5.000000
373,59079,BANKNIFTY22SEP2242400PE,BANKNIFTY,22SEP2022,4240000.000000,25,OPTIDX,NFO,5.000000
374,58892,BANKNIFTY22SEP2237300CE,BANKNIFTY,22SEP2022,3730000.000000,25,OPTIDX,NFO,5.000000
375,46375,BANKNIFTY08SEP2238600CE,BANKNIFTY,08SEP2022,3860000.000000,25,OPTIDX,NFO,5.000000
376,56336,BANKNIFTY29JUN2333000CE,BANKNIFTY,29JUN2023,3300000.000000,25,OPTIDX,NFO,5.000000
377,57016,BANKNIFTY27OCT2229000PE,BANKNIFTY,27OCT2022,2900000.000000,25,OPTIDX,NFO,5.000000
378,56347,BANKNIFTY29JUN2337500PE,BANKNIFTY,29JUN2023,3750000.000000,25,OPTIDX,NFO,5.000000
379,56993,BANKNIFTY01SEP2241400CE,BANKNIFTY,01SEP2022,4140000.000000,25,OPTIDX,NFO,5.000000
380,59042,BANKNIFTY22SEP2240600CE,BANKNIFTY,22SEP2022,4060000.000000,25,OPTIDX,NFO,5.000000
381,59087,BANKNIFTY22SEP2242800PE,BANKNIFTY,22SEP2022,4280000.000000,25,OPTIDX,NFO,5.000000
382,57148,BANKNIFTY27OCT2238000PE,BANKNIFTY,27OCT2022,3800000.000000,25,OPTIDX,NFO,5.000000
383,58900,BANKNIFTY22SEP2237600CE,BANKNIFTY,22SEP2022,3760000.000000,25,OPTIDX,NFO,5.000000
384,51633,BANKNIFTY15SEP2236800CE,BANKNIFTY,15SEP2022,3680000.000000,25,OPTIDX,NFO,5.000000
385,51949,BANKNIFTY15SEP2242100CE,BANKNIFTY,15SEP2022,4210000.000000,25,OPTIDX,NFO,5.000000
386,82698,BANKNIFTY25AUG2238400PE,BANKNIFTY,25AUG2022,3840000.000000,25,OPTIDX,NFO,5.000000
387,51585,BANKNIFTY01SEP2236800CE,BANKNIFTY,01SEP2022,3680000.000000,25,OPTIDX,NFO,5.000000
388,56086,BANKNIFTY25AUG2241400CE,BANKNIFTY,25AUG2022,4140000.000000,25,OPTIDX,NFO,5.000000
389,42586,BANKNIFTY25AUG2242800PE,BANKNIFTY,25AUG2022,4280000.000000,25,OPTIDX,NFO,5.000000
390,72218,BANKNIFTY29SEP2236000CE,BANKNIFTY,29SEP2022,3600000.000000,25,OPTIDX,NFO,5.000000
391,56250,BANKNIFTY29SEP2236600CE,BANKNIFTY,29SEP2022,3660000.000000,25,OPTIDX,NFO,5.000000
392,57136,BANKNIFTY30MAR2343500PE,BANKNIFTY,30MAR2023,4350000.000000,25,OPTIDX,NFO,5.000000
393,51574,BANKNIFTY01SEP2236300PE,BANKNIFTY,01SEP2022,3630000.000000,25,OPTIDX,NFO,5.000000
394,57200,BANKNIFTY27OCT2240600PE,BANKNIFTY,27OCT2022,4060000.000000,25,OPTIDX,NFO,5.000000
395,58949,BANKNIFTY22SEP2240000PE,BANKNIFTY,22SEP2022,4000000.000000,25,OPTIDX,NFO,5.000000
396,51649,BANKNIFTY15SEP2237000CE,BANKNIFTY,15SEP2022,3700000.000000,25,OPTIDX,NFO,5.000000
397,57140,BANKNIFTY27OCT2237600PE,BANKNIFTY,27OCT2022,3760000.000000,25,OPTIDX,NFO,5.000000
398,51788,BANKNIFTY15SEP2239000PE,BANKNIFTY,15SEP2022,3900000.000000,25,OPTIDX,NFO,5.000000
399,36768,BANKNIFTY25AUG2230700PE,BANKNIFTY,25AUG2022,3070000.000000,25,OPTIDX,NFO,5.000000
400,39353,BANKNIFTY30MAR2346500CE,BANKNIFTY,30MAR2023,4650000.000000,25,OPTIDX,NFO,5.000000
401,57062,BANKNIFTY27OCT2234800PE,BANKNIFTY,27OCT2022,3480000.000000,25,OPTIDX,NFO,5.000000
402,51399,BANKNIFTY15SEP2230000PE,BANKNIFTY,15SEP2022,3000000.000000,25,OPTIDX,NFO,5.000000
403,40822,BANKNIFTY25AUG2230200PE,BANKNIFTY,25AUG2022,3020000.000000,25,OPTIDX,NFO,5.000000
404,57235,BANKNIFTY27OCT2246000CE,BANKNIFTY,27OCT2022,4600000.000000,25,OPTIDX,NFO,5.000000
405,58421,BANKNIFTY29DEC2242000PE,BANKNIFTY,29DEC2022,4200000.000000,25,OPTIDX,NFO,5.000000
406,56266,BANKNIFTY29SEP2237400CE,BANKNIFTY,29SEP2022,3740000.000000,25,OPTIDX,NFO,5.000000
407,38726,BANKNIFTY22SEP2229500PE,BANKNIFTY,22SEP2022,2950000.000000,25,OPTIDX,NFO,5.000000
408,57214,BANKNIFTY27OCT2241300PE,BANKNIFTY,27OCT2022,4130000.000000,25,OPTIDX,NFO,5.000000
409,51647,BANKNIFTY15SEP2236900CE,BANKNIFTY,15SEP2022,3690000.000000,25,OPTIDX,NFO,5.000000
410,56268,BANKNIFTY29SEP2238000CE,BANKNIFTY,29SEP2022,3800000.000000,25,OPTIDX,NFO,5.000000
411,48019,BANKNIFTY25AUG2229000CE,BANKNIFTY,25AUG2022,2900000.000000,25,OPTIDX,NFO,5.000000
412,51555,BANKNIFTY01SEP2236000CE,BANKNIFTY,01SEP2022,3600000.000000,25,OPTIDX,NFO,5.000000
413,58893,BANKNIFTY22SEP2237300PE,BANKNIFTY,22SEP2022,3730000.000000,25,OPTIDX,NFO,5.000000
414,40854,BANKNIFTY25AUG2230400CE,BANKNIFTY,25AUG2022,3040000.000000,25,OPTIDX,NFO,5.000000
415,51408,BANKNIFTY01SEP2230500CE,BANKNIFTY,01SEP2022,3050000.000000,25,OPTIDX,NFO,5.000000
416,46083,BANKNIFTY08SEP2234500PE,BANKNIFTY,08SEP2022,3450000.000000,25,OPTIDX,NFO,5.000000
417,51418,BANKNIFTY01SEP2232000PE,BANKNIFTY,01SEP2022,3200000.000000,25,OPTIDX,NFO,5.000000
418,51578,BANKNIFTY01SEP2236500PE,BANKNIFTY,01SEP2022,3650000.000000,25,OPTIDX,NFO,5.000000
419,56207,BANKNIFTY29SEP2234200PE,BANKNIFTY,29SEP2022,3420000.000000,25,OPTIDX,NFO,5.000000
420,56253,BANKNIFTY29SEP2236700PE,BANKNIFTY,29SEP2022,3670000.000000,25,OPTIDX,NFO,5.000000
421,58943,BANKNIFTY22SEP2239700PE,BANKNIFTY,22SEP2022,3970000.000000,25,OPTIDX,NFO,5.000000
422,82651,BANKNIFTY25AUG2236700CE,BANKNIFTY,25AUG2022,3670000.000000,25,OPTIDX,NFO,5.000000
423,51494,BANKNIFTY01SEP2234100PE,BANKNIFTY,01SEP2022,3410000.000000,25,OPTIDX,NFO,5.000000
424,56991,BANKNIFTY01SEP2241300CE,BANKNIFTY,01SEP2022,4130000.000000,25,OPTIDX,NFO,5.000000
425,56328,BANKNIFTY29JUN2327000CE,BANKNIFTY,29JUN2023,2700000.000000,25,OPTIDX,NFO,5.000000
426,57187,BANKNIFTY27OCT2240000CE,BANKNIFTY,27OCT2022,4000000.000000,25,OPTIDX,NFO,5.000000
427,58926,BANKNIFTY22SEP2238900CE,BANKNIFTY,22SEP2022,3890000.000000,25,OPTIDX,NFO,5.000000
428,40848,BANKNIFTY25AUG2230300CE,BANKNIFTY,25AUG2022,3030000.000000,25,OPTIDX,NFO,5.000000
429,57042,BANKNIFTY27OCT2233800PE,BANKNIFTY,27OCT2022,3380000.000000,25,OPTIDX,NFO,5.000000
430,51735,BANKNIFTY01SEP2240000PE,BANKNIFTY,01SEP2022,4000000.000000,25,OPTIDX,NFO,5.000000
431,51943,BANKNIFTY15SEP2241800CE,BANKNIFTY,15SEP2022,4180000.000000,25,OPTIDX,NFO,5.000000
